age,revenu_mensuel,statut_marital,nombre_experiences_precedentes,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,genre_m,heure_supplementaires_oui,domaine_etude_entrepreunariat,domaine_etude_infra & cloud,domaine_etude_marketing,domaine_etude_ressources humaines,domaine_etude_transformation digitale,poste_departement_cadre commercial_commercial,poste_departement_consultant_consulting,poste_departement_directeur technique_consulting,poste_departement_manager_consulting,poste_departement_représentant commercial_commercial,poste_departement_ressources humaines_ressources humaines,poste_departement_senior manager_commercial,poste_departement_senior manager_consulting,poste_departement_senior manager_ressources humaines,poste_departement_tech lead_consulting
32,3312,1,3,3,2,4,4,4,3,0.17,2,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,19049,2,0,22,2,3,4,4,2,0.14,1,4,7,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,2141,1,1,6,2,2,2,2,2,0.12,1,3,7,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,5769,0,1,10,3,1,1,1,3,0.14,0,3,5,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
45,4385,1,1,10,1,2,1,1,3,0.15,1,2,26,3,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,5332,0,7,5,4,3,1,4,3,0.13,0,3,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,4663,1,9,3,3,3,3,2,3,0.12,2,2,12,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,4724,2,1,9,3,4,4,1,3,0.13,1,3,10,4,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49,3211,1,1,9,3,3,1,4,2,0.14,1,3,25,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39,5377,1,2,7,2,3,1,4,3,0.13,3,3,10,5,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,4066,2,1,7,4,2,1,1,3,0.11,2,3,19,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,5208,1,1,16,2,4,1,4,3,0.11,0,2,18,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4877,2,0,5,2,1,1,2,2,0.21,1,5,27,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,3117,0,1,2,3,3,4,3,3,0.18,0,2,5,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1569,0,1,0,2,3,4,3,4,0.12,0,2,3,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47,19658,1,3,5,4,3,3,3,3,0.11,1,2,26,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
39,3069,2,0,10,3,2,3,4,3,0.15,1,3,3,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
40,10435,1,1,18,1,2,3,4,3,0.13,2,2,15,3,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,4148,1,1,14,3,3,3,4,3,0.12,1,5,8,4,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,5768,1,3,4,3,3,3,1,2,0.17,3,2,19,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,5042,0,0,9,1,3,3,4,1,0.13,0,2,4,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
45,5770,2,1,10,4,2,4,1,3,0.19,2,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,7756,1,3,5,4,2,3,4,4,0.19,1,6,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,10306,1,9,13,4,2,1,3,3,0.17,0,3,10,3,1,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
37,3936,1,1,8,2,3,2,1,1,0.11,1,2,10,3,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,7945,0,6,4,3,3,4,4,2,0.15,0,2,16,3,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,5743,1,4,10,1,3,4,3,3,0.11,0,3,1,5,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
48,15202,1,2,2,3,2,4,2,3,0.25,1,3,4,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35,5440,2,6,2,1,1,4,4,2,0.14,2,2,15,2,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24,3760,0,1,6,1,3,4,3,3,0.13,0,2,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3517,1,7,3,2,4,3,1,3,0.17,0,0,8,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,2580,0,2,4,4,3,4,3,2,0.13,0,0,2,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,2166,0,3,4,1,3,1,2,1,0.14,0,3,7,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,5869,0,9,5,3,2,3,3,3,0.11,0,2,10,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
36,8008,1,4,3,2,3,1,3,3,0.12,2,6,5,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,5206,2,1,7,4,4,3,3,3,0.17,2,6,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,5295,1,4,5,4,3,2,3,3,0.21,0,3,12,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49,16413,1,3,4,1,3,2,2,3,0.16,2,2,22,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,13269,2,5,14,4,2,1,3,3,0.15,3,3,17,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20,2783,0,1,2,3,3,3,1,3,0.19,0,3,2,3,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34,5433,2,1,11,4,3,2,3,3,0.12,1,2,3,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2013,0,2,4,1,3,2,3,3,0.11,0,4,7,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
49,13966,1,2,15,3,2,3,2,3,0.19,1,3,6,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,4374,1,0,3,4,2,3,3,3,0.15,0,6,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,6842,2,6,5,4,4,1,1,3,0.2,1,3,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54,17426,1,3,10,2,3,3,3,3,0.25,1,6,22,5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43,17603,1,1,14,3,2,3,1,3,0.24,1,3,15,2,1,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35,4581,0,3,11,4,3,4,1,4,0.24,0,2,12,4,2,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,4735,1,7,13,4,3,4,4,4,0.15,2,4,1,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4187,2,1,10,1,2,2,2,2,0.13,1,3,5,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
33,5505,2,1,6,4,3,4,3,3,0.14,2,5,2,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
32,5470,2,0,9,4,3,2,3,2,0.13,2,4,2,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,5476,1,1,10,1,3,4,1,3,0.11,2,2,5,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49,2587,2,4,2,4,3,1,2,2,0.16,1,2,16,3,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
38,2440,0,1,4,4,2,2,2,3,0.22,0,3,2,3,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
47,15972,2,6,3,2,4,2,3,3,0.14,3,2,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,15379,0,4,8,3,3,3,1,3,0.14,0,2,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41,7082,0,3,2,4,3,3,4,3,0.16,0,2,23,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20,2728,0,1,2,4,3,1,1,3,0.11,0,3,9,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33,5368,2,1,6,3,3,4,3,3,0.25,1,2,16,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,5347,1,6,3,1,3,3,2,2,0.14,2,2,26,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44,3195,2,4,2,3,3,4,1,3,0.18,3,2,1,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,3989,0,1,5,4,2,3,1,3,0.11,0,2,8,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
38,3306,1,7,0,4,3,3,4,2,0.19,1,5,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
53,7005,1,3,4,2,4,4,3,3,0.15,0,2,24,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48,2655,1,2,9,4,3,3,3,3,0.11,2,3,7,2,2,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,1393,0,1,1,4,3,2,1,3,0.12,0,2,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,2570,0,1,7,4,3,4,3,3,0.2,0,5,7,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
55,3537,2,5,4,1,2,2,4,3,0.12,1,1,22,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3986,1,1,15,2,2,4,3,4,0.14,1,3,5,2,1,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
60,10883,2,3,1,3,1,4,3,4,0.2,1,2,1,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,2028,1,1,14,2,4,2,4,3,0.18,3,6,21,3,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
37,9525,2,1,6,3,1,4,3,2,0.14,2,2,1,4,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,2929,1,1,10,2,2,4,2,3,0.12,0,3,19,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2275,2,1,3,3,3,4,2,3,0.21,1,2,7,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44,7879,1,1,8,3,4,4,2,3,0.19,1,2,2,3,1,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,4930,0,0,5,1,2,4,3,4,0.14,0,2,2,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,7847,1,1,10,4,3,4,1,3,0.17,1,3,2,3,1,8,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24,4401,1,1,5,3,4,3,4,3,0.16,1,1,9,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,9241,0,1,10,4,3,3,2,3,0.12,0,3,6,3,1,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29,2974,1,9,5,4,3,3,3,3,0.17,1,2,9,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
36,4502,0,3,13,3,3,4,3,2,0.15,0,2,2,4,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45,10748,1,3,23,3,2,3,4,2,0.23,1,3,1,1,0,14,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,1555,1,1,1,4,1,3,3,3,0.11,1,2,22,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
47,12936,1,7,23,3,1,3,3,1,0.11,0,3,9,3,2,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26,2305,1,1,3,4,1,3,3,4,0.15,3,3,17,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
45,16704,0,1,21,4,2,2,3,3,0.11,0,2,28,2,1,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,3433,1,6,5,1,3,3,1,2,0.13,1,3,10,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3477,1,1,5,2,3,3,4,4,0.14,1,2,2,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
41,6430,1,6,3,3,1,2,2,3,0.19,1,4,4,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,6516,1,2,1,2,3,1,2,3,0.16,1,3,8,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,3907,2,1,6,2,3,1,2,4,0.13,3,2,29,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
46,5562,0,6,10,3,3,2,4,3,0.14,0,3,13,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,6883,1,2,7,4,3,3,2,3,0.16,1,3,27,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2862,1,1,10,2,3,4,2,2,0.12,1,2,16,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4978,1,7,1,3,3,2,4,1,0.11,1,3,2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46,10368,2,4,10,3,3,4,2,2,0.12,1,5,2,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,6134,2,5,2,2,2,1,2,3,0.13,3,3,13,5,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32,6735,0,6,0,1,1,2,2,3,0.15,0,2,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,3295,0,1,3,3,3,2,3,1,0.13,0,3,4,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
31,5238,0,2,5,4,3,4,4,2,0.2,0,3,24,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,6472,1,1,9,4,3,4,4,3,0.15,1,2,1,3,0,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32,9610,1,3,4,4,1,3,3,1,0.13,1,2,19,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40,19833,0,1,21,2,3,2,2,2,0.14,0,3,7,4,1,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
45,9756,1,4,5,3,1,3,3,4,0.21,2,2,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,4968,0,0,9,4,2,1,4,3,0.16,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2145,1,0,2,1,3,4,4,3,0.14,1,2,10,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30,2180,2,6,4,3,2,4,3,2,0.11,1,0,8,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31,8346,1,1,5,1,3,3,3,3,0.19,1,3,5,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,3445,0,1,6,3,3,4,3,2,0.11,0,5,8,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,2760,0,1,2,2,1,2,3,3,0.13,0,3,9,3,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29,6294,0,8,3,4,4,3,4,4,0.12,0,5,1,3,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,7140,2,2,7,3,2,1,1,3,0.11,1,2,15,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34,2932,1,0,5,4,4,4,1,3,0.14,3,3,2,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,5147,0,8,11,4,3,2,4,2,0.15,0,2,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49,4507,0,3,5,4,3,4,3,4,0.12,0,1,11,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33,8564,0,2,0,1,3,1,3,2,0.2,0,2,16,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38,2468,1,4,6,3,2,2,2,2,0.14,1,4,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
31,8161,1,2,1,1,3,3,1,3,0.13,3,2,16,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29,2109,2,1,1,4,2,1,3,3,0.13,1,2,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,5294,1,3,7,3,4,3,3,3,0.16,1,3,16,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,2718,0,2,7,2,3,2,2,3,0.14,0,3,5,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5811,1,3,1,2,1,4,3,3,0.16,1,2,18,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
43,2437,1,9,1,3,2,3,4,3,0.16,1,4,17,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2766,2,8,5,2,3,2,2,2,0.22,3,6,12,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
55,19038,1,8,1,3,2,1,2,3,0.12,3,2,2,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33,3055,2,5,9,4,3,2,4,2,0.15,2,2,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2289,2,1,5,3,3,1,2,3,0.2,2,2,9,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,4001,2,1,15,4,3,3,3,3,0.14,1,3,10,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53,12965,1,4,3,1,2,3,4,2,0.2,3,2,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,3539,0,0,9,2,3,4,2,3,0.13,0,5,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,6029,0,5,2,4,1,4,1,3,0.12,0,3,3,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21,2679,0,1,1,2,3,2,2,3,0.13,0,3,7,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
38,3702,1,1,5,4,2,3,2,3,0.11,1,3,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,2398,1,1,1,3,3,1,3,3,0.17,0,6,8,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
31,5468,1,1,12,1,2,4,1,3,0.14,2,3,29,4,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51,13116,1,2,2,1,3,3,4,3,0.11,0,2,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,4189,1,1,5,2,2,2,1,3,0.14,2,2,9,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46,19328,2,7,2,3,3,4,3,3,0.17,1,3,2,4,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
36,8321,1,7,12,4,3,1,4,3,0.13,1,1,10,3,1,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44,2342,2,1,5,3,3,2,3,2,0.12,3,2,1,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,4071,2,2,10,3,3,2,3,2,0.13,0,4,8,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,5813,0,1,10,3,3,4,4,3,0.18,0,2,27,3,1,7,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33,3143,1,6,10,4,4,1,2,3,0.19,1,1,8,4,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2044,1,1,5,3,3,4,3,4,0.11,1,6,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,13464,0,7,4,3,3,3,3,3,0.21,0,3,10,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
46,7991,0,8,2,2,2,2,3,3,0.15,0,3,26,2,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40,3377,1,4,4,3,3,1,4,2,0.17,1,5,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
42,5538,1,5,0,2,4,1,3,2,0.18,2,2,13,3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35,5762,2,2,7,2,3,4,3,3,0.14,1,6,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,2592,2,5,11,1,3,2,4,3,0.13,3,3,2,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,5346,1,4,7,4,3,1,3,2,0.17,1,3,9,4,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37,4213,0,1,10,4,3,1,2,1,0.15,0,4,10,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39,4127,2,2,2,3,3,4,4,3,0.18,1,6,20,3,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
43,2438,0,4,3,1,3,3,3,2,0.13,0,2,9,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,6870,0,3,3,2,4,2,1,1,0.12,0,3,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41,10447,2,0,22,3,3,3,4,4,0.13,1,3,4,1,1,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30,9667,0,9,7,1,3,3,2,3,0.14,0,3,10,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,2148,1,0,5,4,3,2,3,3,0.11,0,3,20,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,8926,1,4,9,4,3,2,4,4,0.22,1,2,21,2,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40,6513,2,4,5,3,3,4,4,3,0.17,1,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,6799,1,1,10,2,4,3,3,3,0.21,2,5,8,2,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58,16291,2,4,16,2,3,2,4,2,0.22,1,0,2,3,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35,2705,1,0,5,2,1,3,2,4,0.16,1,2,23,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
47,10333,2,8,22,3,2,2,3,3,0.12,1,4,4,3,1,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,4448,2,2,7,2,3,1,2,3,0.12,1,3,12,3,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54,6854,1,4,7,4,3,4,2,2,0.15,1,2,7,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,9637,1,2,3,1,3,1,4,3,0.14,2,3,7,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28,3591,1,1,3,3,3,1,3,3,0.25,1,3,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,5405,1,2,4,2,1,4,1,2,0.2,2,4,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26,4684,0,1,5,3,3,4,1,3,0.13,0,4,10,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
58,15787,1,2,2,1,3,3,2,3,0.14,0,3,15,4,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18,1514,0,1,0,2,3,3,3,1,0.16,0,4,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,2956,1,0,1,4,4,1,3,3,0.17,0,4,18,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,2335,2,4,2,1,2,1,4,3,0.15,3,3,13,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45,5154,1,4,8,3,3,3,2,4,0.22,2,3,2,4,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,6962,1,4,1,4,3,2,4,3,0.22,1,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5675,1,1,7,1,3,4,3,3,0.2,1,5,2,4,2,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27,2379,0,0,5,4,3,4,3,2,0.14,0,3,5,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,3812,1,1,11,4,3,4,2,4,0.13,0,3,20,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
32,4648,0,8,0,4,3,4,3,4,0.13,0,2,10,4,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
42,2936,1,3,6,3,3,3,2,2,0.22,2,1,10,4,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2105,0,4,2,2,3,3,3,3,0.12,0,2,9,4,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
46,8578,2,3,9,4,3,4,3,2,0.14,1,4,2,2,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2706,2,1,3,3,3,4,2,3,0.15,1,2,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29,6384,2,8,7,4,1,3,4,3,0.17,2,3,29,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,3968,0,4,0,4,3,3,4,3,0.13,0,3,8,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32,9907,0,7,2,3,2,2,3,2,0.12,0,3,2,4,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46,13225,2,2,19,1,4,1,4,3,0.12,1,5,3,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,3540,1,1,9,2,2,3,4,3,0.21,1,5,23,1,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29,2804,1,1,1,4,2,2,4,3,0.11,0,3,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
