id,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
1256,49,m,18711,marié(e),consulting,senior manager,2,80,23,1,0,1,2,5,3,3,4,3,non,0.13,non,1,2,1,4,2,transformation digitale,y,occasionnel,0,0
1257,36,m,3692,marié(e),consulting,assistant de direction,1,80,12,11,10,3,3,1,2,3,2,3,non,0.12,non,0,2,1,3,3,entrepreunariat,y,frequent,0,7
1258,48,m,2559,célibataire,consulting,consultant,5,80,7,1,0,4,4,1,2,3,2,3,non,0.11,non,0,4,1,2,2,entrepreunariat,y,occasionnel,0,0
1259,27,m,2517,divorcé(e),consulting,assistant de direction,1,80,5,5,3,1,3,1,3,2,3,3,non,0.11,non,3,2,1,4,2,infra & cloud,y,occasionnel,0,3
1260,29,m,6623,divorcé(e),consulting,manager,1,80,6,6,0,3,3,2,4,2,3,3,oui,0.11,non,2,2,1,7,3,infra & cloud,y,occasionnel,1,0
1263,48,m,18265,célibataire,consulting,directeur technique,6,80,25,1,0,4,2,5,4,3,4,3,non,0.12,non,0,3,1,1,3,infra & cloud,y,occasionnel,0,0
1264,29,f,16124,divorcé(e),consulting,directeur technique,3,80,9,7,7,4,2,4,4,2,2,3,non,0.14,non,2,2,1,1,3,infra & cloud,y,occasionnel,1,7
1265,34,f,2585,marié(e),consulting,assistant de direction,0,80,2,1,0,3,4,1,3,4,2,3,non,0.17,non,0,5,1,20,3,entrepreunariat,y,occasionnel,0,0
1267,44,m,18213,marié(e),commercial,senior manager,7,80,26,22,9,2,3,5,2,3,3,3,non,0.11,non,1,5,1,5,3,marketing,y,occasionnel,3,10
1268,33,m,8380,divorcé(e),commercial,cadre commercial,0,80,10,9,8,4,4,3,3,4,3,3,oui,0.14,non,2,3,1,10,5,marketing,y,occasionnel,0,8
1269,19,f,2994,célibataire,consulting,assistant de direction,1,80,1,1,0,2,4,1,4,4,3,3,oui,0.12,non,0,2,1,25,3,infra & cloud,y,occasionnel,0,1
1270,23,m,1223,marié(e),consulting,assistant de direction,1,80,1,1,0,4,3,1,3,4,3,4,non,0.22,non,1,2,1,1,2,infra & cloud,y,occasionnel,0,1
1273,25,m,1118,célibataire,commercial,représentant commercial,1,80,1,1,0,3,1,1,4,4,3,3,oui,0.14,oui,0,4,1,24,1,infra & cloud,y,frequent,1,0
1275,26,m,2875,célibataire,consulting,assistant de direction,1,80,8,8,5,3,3,1,4,2,2,4,oui,0.2,non,0,2,1,4,2,infra & cloud,y,occasionnel,2,2
1277,45,f,18824,célibataire,commercial,senior manager,2,80,26,24,10,1,1,5,2,1,3,3,oui,0.16,oui,0,2,1,2,3,marketing,y,occasionnel,1,11
1278,55,m,13577,divorcé(e),consulting,manager,1,80,34,33,9,4,2,4,2,4,3,3,oui,0.15,non,1,3,1,8,1,transformation digitale,y,aucun,15,0
1279,21,f,2625,célibataire,consulting,consultant,1,80,2,2,2,1,2,1,3,3,1,4,non,0.2,oui,0,2,1,10,2,infra & cloud,y,frequent,2,2
1280,46,f,18789,marié(e),commercial,senior manager,2,80,26,11,4,4,2,5,2,3,3,3,non,0.14,non,1,2,1,4,2,marketing,y,occasionnel,0,8
1281,34,f,4538,célibataire,commercial,cadre commercial,0,80,4,3,2,3,3,2,1,4,3,3,oui,0.12,non,0,3,1,2,3,marketing,y,occasionnel,0,2
1282,51,m,19847,divorcé(e),commercial,senior manager,4,80,31,29,10,4,3,5,2,1,2,4,oui,0.24,non,1,5,1,9,3,infra & cloud,y,frequent,11,10
1283,59,m,10512,célibataire,consulting,tech lead,6,80,25,9,7,4,3,3,4,4,2,3,non,0.12,non,0,6,1,18,4,transformation digitale,y,occasionnel,5,4
1285,34,f,4444,divorcé(e),consulting,consultant,4,80,15,11,8,3,3,2,2,3,4,3,non,0.13,non,2,2,1,19,3,transformation digitale,y,frequent,5,10
1286,28,m,2154,célibataire,consulting,consultant,0,80,5,4,2,4,3,1,3,3,2,3,oui,0.11,non,0,2,1,1,4,transformation digitale,y,frequent,0,2
1288,44,m,19190,divorcé(e),consulting,senior manager,1,80,26,25,9,3,4,5,1,4,2,3,non,0.14,non,2,4,1,4,2,infra & cloud,y,occasionnel,14,13
1289,34,m,4490,marié(e),ressources humaines,ressources humaines,4,80,14,10,9,3,2,2,2,4,4,3,non,0.11,non,2,5,1,11,3,infra & cloud,y,frequent,1,8
1291,35,m,3506,marié(e),consulting,assistant de direction,0,80,4,3,2,3,3,1,3,4,3,3,oui,0.14,non,0,3,1,6,1,infra & cloud,y,occasionnel,2,2
1292,42,f,2372,marié(e),consulting,assistant de direction,6,80,18,1,0,2,4,2,2,4,3,3,oui,0.16,non,0,2,1,7,4,transformation digitale,y,occasionnel,0,0
1293,43,f,10231,célibataire,commercial,cadre commercial,3,80,23,21,7,4,2,3,4,4,4,3,non,0.14,non,0,3,1,4,4,marketing,y,occasionnel,15,17
1294,36,f,5410,célibataire,consulting,tech lead,9,80,18,16,14,3,3,2,2,4,3,3,oui,0.11,non,0,2,1,2,4,infra & cloud,y,occasionnel,5,12
1295,44,f,7978,marié(e),consulting,manager,1,80,10,10,7,1,3,3,4,4,3,3,non,0.11,oui,1,2,1,15,3,transformation digitale,y,occasionnel,0,5
1296,28,m,3867,marié(e),consulting,consultant,1,80,2,2,2,4,2,1,4,2,3,3,oui,0.12,non,1,2,1,2,3,infra & cloud,y,frequent,2,2
1297,51,f,2838,célibataire,consulting,consultant,0,80,8,7,0,2,2,1,3,2,2,3,non,0.14,non,0,6,1,6,2,transformation digitale,y,frequent,7,7
1298,30,f,4695,célibataire,consulting,tech lead,7,80,10,8,4,3,3,2,3,3,3,3,oui,0.18,non,0,3,1,9,2,transformation digitale,y,aucun,1,7
1299,29,f,3339,divorcé(e),consulting,consultant,3,80,10,7,7,2,3,1,3,1,3,3,oui,0.13,oui,2,2,1,7,3,entrepreunariat,y,occasionnel,7,7
1301,28,m,2080,célibataire,consulting,assistant de direction,2,80,5,3,2,4,3,1,1,2,2,3,non,0.11,non,0,2,1,1,3,entrepreunariat,y,occasionnel,1,2
1303,25,f,2096,célibataire,consulting,assistant de direction,1,80,2,2,2,4,3,1,2,4,2,3,non,0.18,non,0,3,1,1,3,transformation digitale,y,occasionnel,2,1
1304,32,m,6209,marié(e),commercial,cadre commercial,1,80,10,10,7,3,4,2,4,3,4,3,non,0.15,non,2,4,1,8,3,transformation digitale,y,occasionnel,0,8
1306,45,f,18061,célibataire,consulting,senior manager,3,80,22,0,0,2,3,5,2,3,3,4,non,0.22,non,0,4,1,25,3,transformation digitale,y,frequent,0,0
1307,39,f,17123,divorcé(e),consulting,senior manager,6,80,21,19,9,3,2,4,2,4,3,3,oui,0.13,non,2,4,1,13,4,transformation digitale,y,occasionnel,15,2
1308,58,m,2372,divorcé(e),consulting,assistant de direction,1,80,2,2,2,1,3,1,3,4,3,3,non,0.12,non,2,3,1,23,4,infra & cloud,y,occasionnel,2,2
1309,32,m,4883,marié(e),consulting,consultant,1,80,10,10,4,4,3,2,3,1,3,3,non,0.18,oui,1,3,1,7,2,infra & cloud,y,occasionnel,1,1
1310,39,m,3904,célibataire,consulting,assistant de direction,0,80,6,5,2,3,3,1,1,1,3,3,non,0.13,oui,0,2,1,23,3,transformation digitale,y,occasionnel,0,3
1311,30,f,4627,marié(e),consulting,consultant,0,80,10,9,2,1,2,2,4,1,3,3,non,0.12,non,1,6,1,6,3,entrepreunariat,y,occasionnel,6,7
1312,36,f,7094,marié(e),consulting,manager,3,80,10,7,7,4,3,3,3,1,3,3,non,0.12,non,0,0,1,10,4,entrepreunariat,y,occasionnel,1,7
1314,46,f,3423,célibataire,ressources humaines,ressources humaines,6,80,10,7,6,4,3,1,1,3,4,3,non,0.12,non,0,3,1,1,2,infra & cloud,y,occasionnel,5,7
1315,28,f,6674,marié(e),consulting,consultant,0,80,10,9,8,3,1,2,4,1,3,3,non,0.11,non,3,6,1,1,3,infra & cloud,y,aucun,7,5
1317,50,f,16880,marié(e),consulting,directeur technique,4,80,25,3,2,4,3,4,1,2,3,3,oui,0.11,non,0,2,1,28,3,infra & cloud,y,occasionnel,1,2
1318,40,m,9094,célibataire,commercial,cadre commercial,2,80,9,5,4,4,2,3,2,3,3,3,oui,0.12,oui,0,2,1,25,4,marketing,y,occasionnel,1,0
1319,52,m,8446,célibataire,commercial,cadre commercial,9,80,10,8,7,2,3,3,2,3,2,3,oui,0.19,oui,0,2,1,5,3,infra & cloud,y,occasionnel,7,7
1321,30,f,11916,marié(e),consulting,senior manager,1,80,9,9,1,2,3,3,1,4,3,4,oui,0.23,non,2,2,1,17,4,transformation digitale,y,occasionnel,0,8
1322,39,m,4534,célibataire,consulting,tech lead,0,80,9,8,7,1,3,2,3,1,3,3,non,0.11,non,0,6,1,18,2,infra & cloud,y,occasionnel,1,7
1324,31,f,9852,divorcé(e),commercial,cadre commercial,1,80,10,10,8,4,3,3,3,1,2,3,oui,0.19,non,1,5,1,2,4,infra & cloud,y,aucun,9,6
1329,41,m,6151,célibataire,commercial,cadre commercial,1,80,19,19,2,3,1,2,2,1,3,3,non,0.13,non,0,4,1,10,2,transformation digitale,y,aucun,11,9
1331,31,f,2302,célibataire,commercial,représentant commercial,1,80,3,3,2,4,3,1,2,1,4,3,oui,0.11,oui,0,2,1,1,3,infra & cloud,y,frequent,2,2
1333,44,m,2362,marié(e),consulting,consultant,4,80,10,3,2,1,3,1,1,3,4,3,non,0.12,oui,0,4,1,3,3,infra & cloud,y,occasionnel,1,2
1334,42,m,17861,marié(e),consulting,senior manager,0,80,21,20,8,3,3,4,3,4,2,3,oui,0.13,non,0,3,1,2,1,infra & cloud,y,aucun,2,10
1336,55,f,19187,marié(e),consulting,senior manager,4,80,23,19,9,4,1,5,3,4,3,3,non,0.14,non,1,5,1,2,2,transformation digitale,y,occasionnel,9,11
1338,56,m,19717,célibataire,ressources humaines,senior manager,6,80,36,7,3,4,3,5,2,1,3,3,non,0.14,non,0,4,1,8,4,infra & cloud,y,occasionnel,7,7
1340,40,m,3544,divorcé(e),consulting,assistant de direction,9,80,6,4,2,3,3,1,3,2,3,3,non,0.16,non,1,0,1,16,2,infra & cloud,y,aucun,0,0
1344,34,m,8500,divorcé(e),consulting,manager,0,80,10,9,7,4,3,3,4,4,2,3,non,0.11,non,1,0,1,9,3,infra & cloud,y,occasionnel,1,6
1346,40,m,4661,célibataire,consulting,assistant de direction,1,80,9,9,8,3,3,2,4,3,3,3,non,0.13,non,0,4,1,2,3,infra & cloud,y,occasionnel,8,8
1349,41,f,4103,divorcé(e),commercial,cadre commercial,0,80,10,9,3,3,3,2,1,4,3,3,non,0.17,non,1,2,1,1,3,marketing,y,frequent,1,7
1350,35,m,4249,célibataire,consulting,assistant de direction,1,80,9,9,6,3,3,2,3,2,3,3,oui,0.11,non,0,3,1,4,4,infra & cloud,y,frequent,1,1
1352,51,m,14026,divorcé(e),ressources humaines,senior manager,1,80,33,33,9,3,3,4,2,2,3,3,oui,0.11,non,1,2,1,5,3,infra & cloud,y,occasionnel,0,10
1355,38,f,6893,divorcé(e),commercial,cadre commercial,3,80,11,7,7,2,3,2,1,4,3,3,non,0.15,non,1,3,1,2,2,infra & cloud,y,occasionnel,1,7
1356,34,f,6125,célibataire,commercial,cadre commercial,1,80,10,10,8,3,3,2,1,4,4,3,non,0.12,non,0,6,1,15,2,transformation digitale,y,occasionnel,9,6
1358,25,m,3669,marié(e),consulting,consultant,3,80,7,3,2,4,3,1,4,3,2,3,non,0.11,non,3,6,1,19,1,transformation digitale,y,occasionnel,1,2
1360,58,f,10008,marié(e),consulting,tech lead,7,80,31,10,9,3,2,3,1,4,2,3,oui,0.14,oui,0,0,1,7,4,transformation digitale,y,occasionnel,5,9
1361,40,m,2387,marié(e),consulting,consultant,3,80,7,4,2,2,3,1,2,3,3,4,non,0.22,non,1,3,1,1,4,infra & cloud,y,occasionnel,0,3
1362,36,f,4639,marié(e),commercial,cadre commercial,2,80,17,15,7,1,4,2,1,4,2,3,non,0.16,non,1,2,1,7,3,marketing,y,frequent,6,13
1363,48,m,7898,célibataire,consulting,tech lead,1,80,11,10,9,4,3,3,4,3,3,3,non,0.11,non,0,2,1,4,3,infra & cloud,y,occasionnel,0,8
1364,27,f,2534,marié(e),commercial,représentant commercial,8,80,5,1,0,3,4,1,4,2,3,3,non,0.14,non,1,4,1,11,3,transformation digitale,y,occasionnel,0,0
1367,51,f,13142,célibataire,consulting,tech lead,3,80,29,5,2,4,2,4,2,2,2,3,non,0.16,non,0,1,1,11,2,entrepreunariat,y,occasionnel,0,3
1368,18,f,1611,célibataire,consulting,consultant,1,80,0,0,0,4,3,1,4,3,4,3,non,0.15,non,0,5,1,1,3,infra & cloud,y,aucun,0,0
1369,35,f,5363,marié(e),consulting,consultant,0,80,10,9,7,4,2,2,4,2,3,3,non,0.12,non,1,0,1,1,3,transformation digitale,y,occasionnel,0,0
1371,27,m,5071,célibataire,commercial,cadre commercial,3,80,8,6,2,4,1,2,4,2,3,4,non,0.2,non,0,3,1,2,1,infra & cloud,y,frequent,0,0
1372,55,m,13695,célibataire,commercial,cadre commercial,6,80,24,19,7,1,4,4,3,3,2,3,oui,0.17,oui,0,2,1,13,4,marketing,y,occasionnel,3,8
1373,56,m,13402,marié(e),consulting,tech lead,4,80,33,19,16,4,3,4,2,1,3,3,oui,0.12,non,1,0,1,23,3,infra & cloud,y,occasionnel,15,9
1374,34,f,2029,divorcé(e),consulting,assistant de direction,1,80,5,5,4,1,2,1,3,3,3,4,non,0.2,non,3,2,1,26,1,entrepreunariat,y,aucun,0,0
1375,40,f,6377,divorcé(e),consulting,manager,5,80,15,12,11,2,4,2,3,2,3,4,non,0.2,non,3,0,1,2,1,transformation digitale,y,occasionnel,11,8
1377,34,m,5429,marié(e),consulting,consultant,4,80,10,8,7,2,3,2,3,1,3,3,non,0.13,non,2,1,1,29,3,transformation digitale,y,occasionnel,7,7
1379,31,f,2785,célibataire,commercial,représentant commercial,7,80,3,1,0,3,2,1,4,3,4,3,non,0.14,oui,0,3,1,2,3,infra & cloud,y,frequent,0,0
1380,35,f,4614,marié(e),commercial,cadre commercial,0,80,5,4,2,4,3,2,3,3,2,3,oui,0.18,oui,1,0,1,18,4,marketing,y,frequent,3,2
1382,38,m,2610,divorcé(e),consulting,assistant de direction,1,80,4,4,2,4,4,1,3,4,3,3,non,0.11,non,3,2,1,7,3,infra & cloud,y,frequent,0,3
1383,34,f,6687,célibataire,consulting,manager,1,80,14,14,11,3,3,2,4,4,4,3,non,0.11,non,0,2,1,2,4,entrepreunariat,y,occasionnel,4,11
1387,28,m,4724,marié(e),commercial,cadre commercial,1,80,5,5,3,3,2,2,1,3,3,3,non,0.11,non,1,0,1,26,3,infra & cloud,y,occasionnel,0,4
1389,31,m,6179,marié(e),consulting,tech lead,1,80,10,10,2,4,3,2,3,4,2,3,oui,0.15,oui,2,3,1,22,4,transformation digitale,y,occasionnel,6,7
1390,39,m,6120,marié(e),commercial,cadre commercial,3,80,8,5,4,1,2,2,4,4,4,3,oui,0.12,non,2,2,1,21,4,infra & cloud,y,occasionnel,1,4
1391,51,m,10596,marié(e),commercial,cadre commercial,2,80,14,4,2,2,3,3,2,2,3,3,non,0.11,non,0,5,1,2,3,marketing,y,frequent,3,2
1392,41,f,5467,divorcé(e),consulting,assistant de direction,3,80,12,6,2,4,3,2,4,1,2,3,oui,0.14,non,2,4,1,22,3,infra & cloud,y,frequent,3,3
1394,37,m,2996,marié(e),consulting,assistant de direction,7,80,8,6,4,3,3,1,3,4,3,3,oui,0.15,non,0,2,1,4,1,infra & cloud,y,occasionnel,1,3
1395,33,m,9998,marié(e),commercial,cadre commercial,6,80,8,5,4,2,3,2,4,1,4,3,non,0.13,non,0,2,1,5,1,infra & cloud,y,frequent,1,2
1396,32,m,4078,marié(e),commercial,cadre commercial,0,80,4,3,2,3,3,2,2,1,2,3,oui,0.13,non,3,3,1,2,1,marketing,y,occasionnel,1,2
1397,39,m,10920,marié(e),consulting,manager,3,80,13,6,4,3,3,3,3,2,3,4,non,0.21,non,1,2,1,25,2,infra & cloud,y,aucun,0,5
1399,25,m,6232,marié(e),commercial,cadre commercial,2,80,6,3,2,1,4,2,3,2,2,3,non,0.11,non,0,3,1,18,1,infra & cloud,y,occasionnel,1,2
1401,52,f,13247,marié(e),consulting,tech lead,2,80,24,5,3,4,4,4,3,2,2,3,oui,0.11,non,1,3,1,28,2,transformation digitale,y,frequent,0,2
1402,43,f,4081,célibataire,consulting,assistant de direction,1,80,20,20,7,1,2,2,3,1,1,3,oui,0.14,non,0,3,1,6,3,transformation digitale,y,occasionnel,1,8
1403,27,f,5769,marié(e),commercial,cadre commercial,1,80,6,6,2,4,2,2,4,4,3,3,oui,0.11,non,0,3,1,10,3,marketing,y,occasionnel,4,4
1405,27,f,2394,célibataire,consulting,assistant de direction,1,80,8,8,2,4,3,1,3,4,3,3,oui,0.13,oui,0,2,1,17,4,infra & cloud,y,occasionnel,7,7
1407,26,m,3904,célibataire,consulting,assistant de direction,0,80,5,4,3,1,2,1,4,4,3,3,non,0.12,non,0,2,1,2,1,transformation digitale,y,occasionnel,1,1
1408,42,f,16799,marié(e),ressources humaines,senior manager,0,80,21,20,7,3,3,4,1,3,3,3,non,0.14,non,1,5,1,10,3,ressources humaines,y,occasionnel,0,9
1409,52,f,2950,marié(e),consulting,consultant,9,80,12,5,4,3,3,1,1,3,1,3,non,0.13,non,0,2,1,8,4,autre,y,occasionnel,0,4
1411,37,f,3629,célibataire,consulting,consultant,4,80,8,3,2,1,3,1,3,1,3,3,non,0.18,non,0,6,1,11,3,transformation digitale,y,occasionnel,0,2
1412,35,m,9362,célibataire,consulting,tech lead,2,80,10,2,2,3,3,3,4,3,3,3,non,0.11,non,0,2,1,18,2,infra & cloud,y,frequent,2,2
1415,25,m,3229,marié(e),consulting,consultant,4,80,7,3,2,1,3,1,4,2,2,3,non,0.11,non,1,2,1,1,3,entrepreunariat,y,occasionnel,0,2
1417,26,m,3578,célibataire,consulting,consultant,0,80,8,7,7,3,4,1,1,4,3,3,non,0.12,non,0,2,1,7,3,autre,y,occasionnel,0,7
1419,29,m,7988,célibataire,ressources humaines,ressources humaines,1,80,10,10,9,2,2,3,1,1,2,3,non,0.13,non,0,3,1,17,3,autre,y,occasionnel,0,9
1420,49,m,4284,célibataire,consulting,consultant,3,80,20,4,3,1,2,2,1,1,3,4,non,0.2,oui,0,2,1,28,2,infra & cloud,y,frequent,1,3
1421,29,f,7553,célibataire,consulting,manager,0,80,9,8,7,3,3,3,4,1,3,3,oui,0.12,oui,0,1,1,14,1,autre,y,frequent,7,7
1422,54,f,17328,célibataire,consulting,directeur technique,6,80,29,20,7,4,3,4,4,4,2,3,non,0.19,non,0,3,1,1,3,transformation digitale,y,occasionnel,12,7
1423,58,f,19701,marié(e),consulting,directeur technique,3,80,32,9,8,4,3,5,1,3,3,4,oui,0.21,non,1,3,1,1,3,transformation digitale,y,occasionnel,1,5
1424,55,m,14732,divorcé(e),consulting,directeur technique,2,80,31,7,7,2,4,4,4,4,4,3,non,0.13,non,2,4,1,1,4,transformation digitale,y,occasionnel,0,0
1425,36,f,9278,célibataire,commercial,cadre commercial,3,80,15,5,4,1,3,2,2,4,3,3,oui,0.16,non,0,3,1,3,4,marketing,y,occasionnel,0,1
1427,31,f,1359,célibataire,commercial,représentant commercial,1,80,1,1,0,2,1,1,3,2,3,3,non,0.12,oui,0,3,1,1,4,infra & cloud,y,frequent,0,0
1428,30,f,4779,divorcé(e),commercial,cadre commercial,7,80,8,3,2,4,3,2,1,2,3,3,non,0.14,non,2,3,1,7,4,marketing,y,occasionnel,0,2
1430,31,f,16422,célibataire,consulting,directeur technique,3,80,9,3,2,1,3,4,2,3,4,3,non,0.11,non,0,3,1,8,5,infra & cloud,y,occasionnel,1,0
1431,34,m,2996,divorcé(e),consulting,assistant de direction,5,80,10,4,3,4,3,1,1,3,3,3,non,0.14,non,2,2,1,1,4,autre,y,frequent,1,3
1433,31,f,1261,célibataire,consulting,assistant de direction,1,80,1,1,0,1,2,1,2,3,4,3,non,0.12,oui,0,3,1,8,3,infra & cloud,y,occasionnel,0,0
1434,27,m,2099,marié(e),consulting,consultant,0,80,6,5,0,2,3,1,1,2,4,3,non,0.14,non,0,3,1,11,1,infra & cloud,y,occasionnel,1,4
1435,36,m,5810,célibataire,consulting,consultant,1,80,10,10,4,1,2,2,4,3,2,3,non,0.16,non,0,2,1,4,4,infra & cloud,y,occasionnel,1,8
1436,36,f,5647,marié(e),commercial,cadre commercial,4,80,11,3,2,3,2,2,1,1,2,3,non,0.13,non,2,3,1,16,4,marketing,y,occasionnel,0,2
1438,47,m,3420,marié(e),consulting,assistant de direction,7,80,17,6,5,1,3,1,4,3,2,3,non,0.12,non,1,2,1,1,3,entrepreunariat,y,occasionnel,1,2
1439,25,m,4400,marié(e),commercial,représentant commercial,3,80,6,3,2,1,2,1,1,1,3,3,non,0.12,oui,0,2,1,9,2,infra & cloud,y,occasionnel,2,2
1440,37,m,3500,célibataire,consulting,consultant,0,80,7,6,5,3,4,1,3,1,1,3,non,0.14,non,0,2,1,5,2,entrepreunariat,y,aucun,1,3
1441,56,f,2066,marié(e),consulting,assistant de direction,2,80,5,3,2,1,3,1,1,4,4,4,non,0.22,non,1,3,1,1,2,infra & cloud,y,occasionnel,1,0
1443,47,f,17169,marié(e),consulting,directeur technique,3,80,26,20,17,1,3,4,3,2,4,3,non,0.19,non,2,2,1,2,4,transformation digitale,y,occasionnel,5,6
1445,24,f,4162,marié(e),commercial,cadre commercial,1,80,5,5,4,4,3,2,3,3,3,3,oui,0.12,non,2,3,1,4,1,transformation digitale,y,occasionnel,0,3
1446,32,m,9204,marié(e),commercial,cadre commercial,4,80,7,4,3,4,3,2,4,3,2,3,non,0.12,non,1,3,1,7,5,marketing,y,occasionnel,0,3
1447,34,f,3294,marié(e),consulting,consultant,5,80,7,5,4,4,2,1,2,1,2,3,non,0.17,non,1,2,1,1,3,infra & cloud,y,occasionnel,0,2
1448,41,m,2127,marié(e),consulting,assistant de direction,2,80,7,4,2,2,4,1,3,1,2,3,oui,0.12,non,0,5,1,5,5,transformation digitale,y,occasionnel,0,3
1449,40,m,3975,divorcé(e),consulting,consultant,3,80,11,8,7,3,3,2,3,3,4,3,non,0.11,non,2,2,1,9,4,autre,y,aucun,0,7
1453,31,m,10793,divorcé(e),commercial,cadre commercial,1,80,13,13,7,1,3,3,4,1,3,3,non,0.18,non,1,5,1,8,2,infra & cloud,y,occasionnel,9,9
1457,46,m,10096,divorcé(e),commercial,cadre commercial,4,80,28,7,7,1,3,3,4,1,4,3,non,0.11,oui,1,1,1,9,3,marketing,y,occasionnel,4,3
1458,39,f,3646,célibataire,consulting,consultant,2,80,11,1,0,1,2,1,1,2,4,4,oui,0.23,oui,0,2,1,2,3,infra & cloud,y,aucun,0,0
1459,31,f,7446,célibataire,consulting,tech lead,1,80,10,10,8,3,4,3,2,1,3,3,non,0.11,oui,0,2,1,1,5,infra & cloud,y,frequent,4,7
1460,45,m,10851,divorcé(e),consulting,manager,2,80,24,7,7,2,1,3,1,2,3,3,oui,0.18,non,1,2,1,20,3,transformation digitale,y,occasionnel,0,7
1461,31,f,2109,célibataire,ressources humaines,ressources humaines,9,80,8,3,2,4,4,1,2,4,3,3,non,0.18,non,0,3,1,8,2,transformation digitale,y,occasionnel,0,2
1464,31,m,3722,marié(e),consulting,consultant,6,80,7,2,2,2,3,1,4,3,1,3,oui,0.13,oui,1,2,1,2,3,infra & cloud,y,frequent,2,2
1465,45,m,9380,marié(e),consulting,tech lead,4,80,10,3,1,2,3,3,4,4,4,3,oui,0.18,non,2,4,1,29,3,entrepreunariat,y,occasionnel,1,2
1466,48,m,5486,divorcé(e),commercial,cadre commercial,4,80,15,2,2,3,3,2,1,1,3,3,non,0.11,non,3,3,1,7,3,marketing,y,occasionnel,2,2
1467,34,f,2742,marié(e),ressources humaines,ressources humaines,1,80,2,2,2,1,3,1,3,4,3,3,non,0.15,oui,0,0,1,9,4,entrepreunariat,y,occasionnel,2,2
1468,40,m,13757,divorcé(e),consulting,directeur technique,2,80,16,9,8,4,2,3,2,3,3,3,non,0.11,non,1,5,1,8,1,transformation digitale,y,aucun,4,8
1469,28,m,8463,célibataire,commercial,cadre commercial,0,80,6,5,4,4,3,2,1,4,3,3,non,0.18,non,0,4,1,5,3,transformation digitale,y,occasionnel,1,3
1471,44,m,3162,célibataire,consulting,consultant,3,80,7,5,2,3,2,1,3,4,3,3,non,0.14,non,0,5,1,5,3,infra & cloud,y,aucun,0,3
1472,53,m,16598,célibataire,consulting,directeur technique,4,80,35,9,8,4,4,4,2,2,2,3,non,0.12,non,0,2,1,2,3,transformation digitale,y,occasionnel,8,8
1473,49,m,6651,marié(e),consulting,manager,2,80,20,3,2,1,3,2,3,2,2,3,non,0.14,non,1,0,1,5,4,entrepreunariat,y,occasionnel,1,2
1474,40,m,2345,divorcé(e),consulting,assistant de direction,2,80,8,3,1,3,3,1,3,3,4,3,non,0.14,non,1,3,1,2,3,transformation digitale,y,occasionnel,1,2
1475,44,m,3420,célibataire,consulting,assistant de direction,1,80,6,5,2,4,3,1,2,3,2,3,non,0.13,non,0,3,1,20,3,infra & cloud,y,occasionnel,1,3
1477,33,m,4373,marié(e),commercial,cadre commercial,0,80,5,4,3,4,3,2,1,1,3,3,non,0.14,non,2,2,1,7,3,transformation digitale,y,frequent,0,3
1478,34,m,4759,célibataire,commercial,cadre commercial,3,80,15,13,9,4,1,2,1,4,3,3,non,0.18,non,0,2,1,3,3,autre,y,occasionnel,3,12
1479,30,m,5301,marié(e),commercial,cadre commercial,8,80,4,2,1,4,3,2,3,3,2,3,non,0.15,non,2,2,1,16,1,infra & cloud,y,occasionnel,2,2
1480,42,f,3673,célibataire,consulting,consultant,1,80,12,12,9,1,3,1,4,3,3,3,non,0.13,non,0,3,1,9,2,transformation digitale,y,frequent,5,8
1481,44,f,4768,marié(e),commercial,cadre commercial,7,80,11,1,0,1,3,2,3,3,2,3,non,0.12,non,1,4,1,1,5,marketing,y,frequent,0,0
1482,30,m,1274,divorcé(e),consulting,assistant de direction,1,80,1,1,0,3,3,1,3,2,2,3,non,0.13,non,2,2,1,7,3,entrepreunariat,y,aucun,0,0
1483,57,m,4900,marié(e),consulting,assistant de direction,0,80,13,12,9,2,4,2,3,1,2,4,non,0.24,non,1,2,1,1,2,infra & cloud,y,occasionnel,2,8
1484,49,m,10466,divorcé(e),consulting,manager,3,80,29,8,7,3,3,3,2,2,3,3,non,0.14,non,2,3,1,7,4,infra & cloud,y,occasionnel,0,7
1485,34,m,17007,divorcé(e),consulting,directeur technique,7,80,16,14,8,2,3,4,1,4,2,3,non,0.14,non,2,3,1,15,3,transformation digitale,y,frequent,6,9
1486,28,m,2909,marié(e),commercial,représentant commercial,3,80,5,3,2,1,3,1,3,4,4,3,non,0.15,oui,1,3,1,1,3,entrepreunariat,y,frequent,1,2
1487,29,f,5765,célibataire,commercial,cadre commercial,5,80,7,5,3,1,3,2,2,1,1,3,non,0.11,oui,0,4,1,13,3,entrepreunariat,y,frequent,0,0
